"Bykov_Iyun" "Bykov_Sto_Nochey" "Dubovitsky_Mashinka_i_Velik" "Dubovitsky_Okolonolya" "Erofeev_Akimudy" "Erofeev_Apokalipsis" "Sorokin_Istoria" "Sorokin_Oprichnik" "Sorokin_Salo" "Sorokin_Teluria" "Surkov_Ruspioner" "Surkov_Tekstyi 97-07"
"настоящее" 0.00396180816924844 0.00474573053742009 0.00209485503603151 0.00626422501096239 0.000830626874101885 0.00316565893190668 0 0 0.00403909847322078 0.00984528832630099 0 0
"начали" 0.00495226021156056 0.00406776903207436 0.00837942014412603 0.00417615000730826 0.00166125374820377 0 0.00347053515652114 0 0.00403909847322078 0.00281293952180028 0 0
"начинаю" 0.000990452042312111 0.0108473840855316 0.00104742751801575 0 0.00166125374820377 0.00158282946595334 0 0.0119678066002453 0.00269273231548052 0.00281293952180028 0 0
"неловко" 0.008914068380809 0.000677961505345726 0.00314228255404726 0.00417615000730826 0.000830626874101885 0.00474848839786001 0.00347053515652114 0 0.00807819694644155 0.00281293952180028 0.0243131534159981 0
"ниже" 0.000990452042312111 0.00474573053742009 0.00837942014412603 0.0146165250255789 0.000830626874101885 0.00158282946595334 0 0 0.00403909847322078 0 0.0243131534159981 0
"оружие" 0.00198090408462422 0.000677961505345726 0.00104742751801575 0.00208807500365413 0.00332250749640754 0.00316565893190668 0.00694107031304227 0.00598390330012267 0.0161563938928831 0.00281293952180028 0 0
"острове" 0.000990452042312111 0.00135592301069145 0.00418971007206301 0.00208807500365413 0.00249188062230565 0.0269081009212068 0 0 0.00134636615774026 0 0 0
"ответа" 0.00297135612693633 0.00474573053742009 0.00314228255404726 0.00417615000730826 0.00664501499281508 0.00316565893190668 0.00694107031304227 0 0.00134636615774026 0.00140646976090014 0 0
"отвечать" 0.00495226021156056 0.0122033070962231 0.00314228255404726 0.00417615000730826 0.000830626874101885 0 0 0 0 0 0 0
"открывая" 0.00198090408462422 0 0.00733199262611027 0.00208807500365413 0.000830626874101885 0 0.00347053515652114 0.00299195165006134 0.00807819694644155 0.0140646976090014 0 0
"отсутствие" 0.00198090408462422 0.00881349956949444 0 0 0.00332250749640754 0.00633131786381335 0.00694107031304227 0 0.00403909847322078 0 0.0243131534159981 0
"ошибка" 0.008914068380809 0.00271184602138291 0.00104742751801575 0 0.00830626874101885 0.00633131786381335 0 0 0.00134636615774026 0 0 0
"париж" 0.00198090408462422 0.00203388451603718 0.00523713759007877 0.00208807500365413 0.00166125374820377 0.0174111241254867 0.00347053515652114 0.008975854950184 0.00134636615774026 0 0 0
"повернулся" 0.00198090408462422 0 0 0.00626422501096239 0.000830626874101885 0 0 0 0.0215418585238441 0.00984528832630099 0 0
"повторил" 0.008914068380809 0 0.00837942014412603 0.00417615000730826 0.00332250749640754 0 0 0 0 0.00843881856540084 0 0
"поговорим" 0.00495226021156056 0.0115253455908773 0.00104742751801575 0.00208807500365413 0.00249188062230565 0.00158282946595334 0 0 0 0 0.0243131534159981 0
"постели" 0.00495226021156056 0.000677961505345726 0 0.00835230001461653 0.00415313437050942 0.00791414732976669 0 0.008975854950184 0.00269273231548052 0.00562587904360056 0 0
"представлял" 0.0118854245077453 0 0.00523713759007877 0.00626422501096239 0.00166125374820377 0.00474848839786001 0.00347053515652114 0 0.00269273231548052 0.00140646976090014 0 0
"принципиально" 0.00198090408462422 0.0135592301069145 0 0 0.000830626874101885 0 0 0.00598390330012267 0.00269273231548052 0.00281293952180028 0 0
"просит" 0.000990452042312111 0.00338980752672863 0.00837942014412603 0.00626422501096239 0.00249188062230565 0.00474848839786001 0 0.008975854950184 0.00134636615774026 0.00281293952180028 0 0
"прошлом" 0.00495226021156056 0.00203388451603718 0.00523713759007877 0.00417615000730826 0.00415313437050942 0.00316565893190668 0.00694107031304227 0.00598390330012267 0 0.00421940928270042 0 0
"революция" 0.00297135612693633 0.00949146107484017 0 0.00208807500365413 0.00498376124461131 0.00316565893190668 0 0 0.00269273231548052 0.00140646976090014 0 0
"родителей" 0.00594271225387267 0.00271184602138291 0.00314228255404726 0.00626422501096239 0.00415313437050942 0.00316565893190668 0.0138821406260845 0 0.00134636615774026 0.00140646976090014 0 0
"самим" 0.00495226021156056 0.00406776903207436 0.00104742751801575 0.00417615000730826 0.00332250749640754 0.00316565893190668 0.0104116054695634 0.008975854950184 0.00134636615774026 0.00140646976090014 0.0243131534159981 0
"свинья" 0.000990452042312111 0.0108473840855316 0.00104742751801575 0 0.000830626874101885 0.00158282946595334 0.00347053515652114 0 0.00807819694644155 0.00281293952180028 0 0
"сестра" 0.00198090408462422 0.00135592301069145 0.00104742751801575 0.00835230001461653 0.00664501499281508 0.00158282946595334 0 0.00299195165006134 0.00538546463096104 0.00843881856540084 0 0
"сказки" 0.00297135612693633 0.0101694225801859 0.00104742751801575 0.00208807500365413 0.00415313437050942 0 0.00347053515652114 0.00299195165006134 0 0.00281293952180028 0 0
"следовало" 0.017828136761618 0.00474573053742009 0.00209485503603151 0.00417615000730826 0 0 0 0 0 0 0 0
"смотрите" 0.00198090408462422 0.00610165354811154 0.00523713759007877 0.00208807500365413 0.00581438811871319 0.00316565893190668 0 0 0 0.00421940928270042 0 0
"станции" 0.00693316429618478 0.00135592301069145 0.00209485503603151 0.00208807500365413 0.00830626874101885 0 0.00694107031304227 0 0.00269273231548052 0.00281293952180028 0.0243131534159981 0
"сти" 0 0 0 0 0.0240881793489547 0 0 0 0 0 0 0
"сумел" 0.00198090408462422 0.0142371916122603 0 0 0 0.00316565893190668 0 0.00299195165006134 0.00134636615774026 0.00281293952180028 0 0
"счастью" 0.00693316429618478 0.00203388451603718 0.00418971007206301 0.00417615000730826 0 0.00316565893190668 0.0104116054695634 0.00299195165006134 0.00403909847322078 0.00562587904360056 0 0
"телевизор" 0 0 0.0136165577342048 0.00626422501096239 0.00415313437050942 0.00158282946595334 0.0208232109391268 0 0 0 0.0243131534159981 0
"тридцатых" 0.00297135612693633 0.0169490376336432 0 0 0 0 0.00347053515652114 0 0 0 0 0
"трусы" 0.00495226021156056 0 0 0.00208807500365413 0.0149512837338339 0.00316565893190668 0 0 0.00403909847322078 0 0 0
"ужаса" 0.00198090408462422 0.00813553806414872 0.00209485503603151 0.00626422501096239 0.00166125374820377 0.00316565893190668 0.00694107031304227 0.00299195165006134 0.00403909847322078 0 0 0
"уйти" 0.00693316429618478 0.00474573053742009 0.00418971007206301 0.00208807500365413 0.00415313437050942 0.00316565893190668 0 0 0.00134636615774026 0.00281293952180028 0 0
"умницу" 0 0.000677961505345726 0 0 0 0 0 0 0 0.0393811533052039 0 0
"ушёл" 0 0.00338980752672863 0.0167588402882521 0.0167046000292331 0 0 0 0 0 0 0 0
"хвост" 0.00198090408462422 0.00271184602138291 0.00209485503603151 0.00417615000730826 0.00415313437050942 0.00316565893190668 0 0.0149597582503067 0.00538546463096104 0.00421940928270042 0 0
"холодно" 0.00396180816924844 0.00203388451603718 0.00523713759007877 0.00208807500365413 0.00830626874101885 0.00158282946595334 0 0.00299195165006134 0.00269273231548052 0.00281293952180028 0 0
"церкви" 0.000990452042312111 0.00677961505345726 0.00104742751801575 0.00417615000730826 0.00332250749640754 0.0126626357276267 0 0.00299195165006134 0.00134636615774026 0.00140646976090014 0 0
"ши" 0.00594271225387267 0 0 0 0.0107981493633245 0 0 0 0.0107709292619221 0.00281293952180028 0 0
"штаны" 0.00495226021156056 0.00271184602138291 0.00209485503603151 0.00208807500365413 0.00332250749640754 0.00791414732976669 0.00347053515652114 0.00299195165006134 0 0.00843881856540084 0 0
"этаж" 0.00594271225387267 0 0.00418971007206301 0.00626422501096239 0.00249188062230565 0 0 0.008975854950184 0.00269273231548052 0.0112517580872011 0 0
"яков" 0 0.000677961505345726 0 0.00208807500365413 0 0 0 0 0.036351886258987 0 0 0
"ящик" 0 0 0.00628456510809452 0 0.000830626874101885 0 0 0.00299195165006134 0.0242345908393247 0.00421940928270042 0 0
"le" 0 0.000677961505345726 0.0199011228422993 0 0 0 0 0 0.00403909847322078 0.0070323488045007 0 0
"бедные" 0 0.000677961505345726 0.0199011228422993 0.00208807500365413 0.00332250749640754 0.00158282946595334 0 0 0.00134636615774026 0.00140646976090014 0 0
"белую" 0.00198090408462422 0 0.00314228255404726 0 0.00249188062230565 0.00158282946595334 0 0.017951709900368 0.0107709292619221 0.0070323488045007 0 0
"благополучно" 0.000990452042312111 0.00338980752672863 0 0.00208807500365413 0 0.00158282946595334 0.0104116054695634 0 0.0121172954196623 0.0112517580872011 0 0
"бояться" 0.00396180816924844 0.000677961505345726 0.00314228255404726 0.00417615000730826 0.0107981493633245 0.00316565893190668 0.00694107031304227 0.00299195165006134 0 0 0 0
"важнее" 0 0.00474573053742009 0.00523713759007877 0.00208807500365413 0.00581438811871319 0.00791414732976669 0.00347053515652114 0 0.00134636615774026 0.00140646976090014 0 0
"вернулась" 0.00594271225387267 0 0.00942684766214178 0 0.00498376124461131 0.00158282946595334 0 0 0.00269273231548052 0.00562587904360056 0 0
"воде" 0 0.00203388451603718 0.00314228255404726 0.00417615000730826 0.000830626874101885 0.00633131786381335 0.0104116054695634 0.008975854950184 0.0107709292619221 0.00140646976090014 0 0
"волна" 0.000990452042312111 0.000677961505345726 0.012569130216189 0.00208807500365413 0.00166125374820377 0.00158282946595334 0.00347053515652114 0.008975854950184 0.00538546463096104 0.00281293952180028 0 0
"вряд" 0.00594271225387267 0.00203388451603718 0.00733199262611027 0 0.000830626874101885 0.00474848839786001 0.00694107031304227 0.00299195165006134 0.00269273231548052 0.00421940928270042 0 0
"вспоминать" 0.00792361633849689 0.00271184602138291 0.00209485503603151 0.00417615000730826 0.00249188062230565 0.00158282946595334 0 0 0.0067318307887013 0.00421940928270042 0 0
"высокие" 0.00198090408462422 0.00271184602138291 0 0 0.00830626874101885 0.00474848839786001 0 0.008975854950184 0.00269273231548052 0.00562587904360056 0 0
"говори" 0.00297135612693633 0.00135592301069145 0.00733199262611027 0.00208807500365413 0.00332250749640754 0.00158282946595334 0.00347053515652114 0.0119678066002453 0.0067318307887013 0 0 0
"говоришь" 0.00297135612693633 0.00135592301069145 0.00733199262611027 0.00208807500365413 0.00332250749640754 0.00633131786381335 0 0.00598390330012267 0.00403909847322078 0.00281293952180028 0 0
"девки" 0.00198090408462422 0 0 0.00417615000730826 0.0124594031115283 0.00316565893190668 0 0.00598390330012267 0 0.0070323488045007 0 0
"девушку" 0.00495226021156056 0.00203388451603718 0.00418971007206301 0.00208807500365413 0.00415313437050942 0.0110798062616734 0 0.00299195165006134 0.00134636615774026 0.00140646976090014 0 0
"детской" 0.00495226021156056 0.00610165354811154 0.00209485503603151 0.00417615000730826 0.00166125374820377 0.00316565893190668 0.00347053515652114 0 0.00269273231548052 0.00421940928270042 0 0
"ер" 0 0 0 0 0.0232575524748528 0 0 0 0 0 0 0
"живым" 0.00198090408462422 0.00271184602138291 0.00314228255404726 0.00417615000730826 0.00415313437050942 0.00633131786381335 0.0138821406260845 0 0.00269273231548052 0.00281293952180028 0 0
"зависит" 0.00396180816924844 0.00203388451603718 0 0 0.00332250749640754 0.0158282946595334 0 0.00299195165006134 0.00269273231548052 0.00562587904360056 0 0
"захотелось" 0.00693316429618478 0.00271184602138291 0 0.00417615000730826 0.00498376124461131 0.00474848839786001 0.00347053515652114 0 0.00403909847322078 0.00281293952180028 0 0
"здоровье" 0.00297135612693633 0.00338980752672863 0.00104742751801575 0.00417615000730826 0.00166125374820377 0 0 0.0209436615504293 0.00403909847322078 0.00562587904360056 0.0243131534159981 0
"зная" 0.00198090408462422 0.00338980752672863 0.00942684766214178 0.00417615000730826 0.00581438811871319 0.00474848839786001 0 0 0 0 0 0
"игру" 0.00594271225387267 0.00338980752672863 0.00209485503603151 0.00208807500365413 0.00581438811871319 0.00791414732976669 0 0 0 0.00281293952180028 0 0
"институте" 0.0207994928885543 0.000677961505345726 0.00418971007206301 0 0 0.00158282946595334 0.00347053515652114 0 0 0 0 0
"исключительно" 0.00495226021156056 0.00338980752672863 0.00628456510809452 0 0.000830626874101885 0.00474848839786001 0 0.00598390330012267 0.00269273231548052 0.00562587904360056 0 0
"италии" 0.000990452042312111 0.000677961505345726 0 0 0.00830626874101885 0.0253252714552534 0 0 0 0 0 0
"квартира" 0.00594271225387267 0.000677961505345726 0.00314228255404726 0.00626422501096239 0.00415313437050942 0.00158282946595334 0.0104116054695634 0.00299195165006134 0.00269273231548052 0.00421940928270042 0 0
"китайцы" 0 0 0 0.00417615000730826 0.000830626874101885 0.00316565893190668 0 0.0418873231008587 0.00134636615774026 0.0112517580872011 0 0
"кулаки" 0.000990452042312111 0.000677961505345726 0.00209485503603151 0 0.000830626874101885 0.00158282946595334 0 0.008975854950184 0.0215418585238441 0.00421940928270042 0 0
"лекции" 0.000990452042312111 0.0155931146229517 0 0 0 0.00474848839786001 0.00347053515652114 0 0 0 0 0
"листья" 0.00396180816924844 0.00542369204276581 0.00314228255404726 0 0.00166125374820377 0.00633131786381335 0.00694107031304227 0 0.00403909847322078 0.00281293952180028 0 0
"личность" 0.00297135612693633 0.00881349956949444 0.00523713759007877 0 0.00332250749640754 0.00158282946595334 0 0 0 0.00281293952180028 0 0
"любим" 0.00198090408462422 0.00406776903207436 0 0 0.00664501499281508 0.00791414732976669 0 0.00598390330012267 0.00269273231548052 0.00421940928270042 0 0
"мейер" 0 0 0.0293279705044411 0 0 0 0 0 0 0 0 0
"миллионов" 0 0.00271184602138291 0.00837942014412603 0.00417615000730826 0.00249188062230565 0.00316565893190668 0 0.00299195165006134 0.00942456310418181 0.00140646976090014 0 0
"министр" 0 0.00135592301069145 0.00104742751801575 0.00626422501096239 0.0132900299856302 0.00316565893190668 0 0.008975854950184 0.00134636615774026 0 0 0
"мозги" 0.000990452042312111 0.00135592301069145 0 0 0.00747564186691696 0.00474848839786001 0.0104116054695634 0 0.00269273231548052 0.0112517580872011 0 0
"мораль" 0.00198090408462422 0.00474573053742009 0 0.00835230001461653 0.00664501499281508 0.00949697679572003 0.00347053515652114 0 0 0 0 0
"начальника" 0.00297135612693633 0.00338980752672863 0.00209485503603151 0.00208807500365413 0.00332250749640754 0.0110798062616734 0.00347053515652114 0.00598390330012267 0.00134636615774026 0.00281293952180028 0 0
"начинал" 0.00495226021156056 0.00677961505345726 0.00314228255404726 0.00835230001461653 0.000830626874101885 0 0.00694107031304227 0.00299195165006134 0.00134636615774026 0.00140646976090014 0 0
"ненадолго" 0.00594271225387267 0.00271184602138291 0.00418971007206301 0.00626422501096239 0.00249188062230565 0 0.00347053515652114 0.00299195165006134 0.00403909847322078 0.00281293952180028 0.0243131534159981 0
"нескольких" 0.00495226021156056 0.00677961505345726 0.00523713759007877 0.00835230001461653 0.000830626874101885 0.00474848839786001 0 0 0 0 0 0
"ния" 0 0 0 0 0.0232575524748528 0 0 0 0 0 0 0
"нормально" 0.00495226021156056 0.00406776903207436 0 0.00626422501096239 0.00498376124461131 0.00316565893190668 0 0 0.00538546463096104 0.00281293952180028 0 0
"огромная" 0.00297135612693633 0.00949146107484017 0 0 0.00166125374820377 0.00316565893190668 0.00347053515652114 0 0.00403909847322078 0.00421940928270042 0 0
"одних" 0.00396180816924844 0.00271184602138291 0.00628456510809452 0.00208807500365413 0.00415313437050942 0.00791414732976669 0.00347053515652114 0 0 0.00281293952180028 0 0
"оставил" 0.00198090408462422 0.00813553806414872 0.00628456510809452 0.00208807500365413 0.000830626874101885 0.00158282946595334 0.00347053515652114 0.00598390330012267 0.00134636615774026 0.00140646976090014 0 0
"остаться" 0.00297135612693633 0.00271184602138291 0.00209485503603151 0.00208807500365413 0.00664501499281508 0.00633131786381335 0 0 0.00538546463096104 0.00281293952180028 0 0
"отозвался" 0.00297135612693633 0.00135592301069145 0.0115217026981733 0.00626422501096239 0.00249188062230565 0.00316565893190668 0 0 0.00403909847322078 0.00140646976090014 0 0
"отцы" 0.00396180816924844 0.000677961505345726 0.0136165577342048 0.00208807500365413 0.00249188062230565 0 0.00347053515652114 0.00598390330012267 0.00269273231548052 0 0.0243131534159981 0
"охранник" 0.00495226021156056 0.000677961505345726 0.00314228255404726 0.00208807500365413 0.00166125374820377 0 0 0 0.0188491262083636 0.00281293952180028 0 0
"падает" 0.00297135612693633 0.00542369204276581 0.00209485503603151 0 0.00249188062230565 0.00158282946595334 0.00347053515652114 0.0149597582503067 0.00538546463096104 0.00140646976090014 0 0
"папу" 0 0 0.0115217026981733 0.00417615000730826 0.0107981493633245 0.00158282946595334 0 0 0 0.00140646976090014 0 0
"передать" 0.00396180816924844 0.00203388451603718 0.0115217026981733 0.00417615000730826 0.00166125374820377 0 0.00694107031304227 0 0.00134636615774026 0.00421940928270042 0 0
"плакал" 0.00198090408462422 0.00203388451603718 0.00733199262611027 0.0104403750182707 0.000830626874101885 0.00158282946595334 0 0 0.00942456310418181 0.00281293952180028 0 0
"полная" 0.00297135612693633 0.00338980752672863 0.00418971007206301 0.00208807500365413 0.00498376124461131 0.00316565893190668 0 0.00299195165006134 0.00538546463096104 0.00281293952180028 0 0
"половина" 0.00198090408462422 0.00406776903207436 0.00209485503603151 0.00417615000730826 0.00996752248922262 0.00316565893190668 0 0.00299195165006134 0.00134636615774026 0 0 0
"помощь" 0.00396180816924844 0.00135592301069145 0.00837942014412603 0.00626422501096239 0.00332250749640754 0.00316565893190668 0 0.00299195165006134 0.00269273231548052 0.00281293952180028 0 0
"понимала" 0.0198090408462422 0.00203388451603718 0.00314228255404726 0 0 0 0 0 0.00134636615774026 0.00140646976090014 0 0
"пополам" 0.000990452042312111 0.00135592301069145 0 0.00208807500365413 0.00581438811871319 0 0.00694107031304227 0.00598390330012267 0.0121172954196623 0.00562587904360056 0 0
"поэтом" 0.000990452042312111 0.0115253455908773 0 0.0104403750182707 0 0.00316565893190668 0.00347053515652114 0 0.00134636615774026 0.00140646976090014 0 0
"правило" 0.000990452042312111 0.00542369204276581 0 0 0.00249188062230565 0.0205767830573934 0 0 0 0.00421940928270042 0 0
"привык" 0.00990452042312111 0.00135592301069145 0.00314228255404726 0.00417615000730826 0.00415313437050942 0.00158282946595334 0 0.00299195165006134 0 0.00562587904360056 0 0
"придет" 0.00792361633849689 0.000677961505345726 0 0 0.00913689561512073 0.00316565893190668 0.00347053515652114 0 0.0067318307887013 0 0 0
"приказ" 0.00297135612693633 0 0.00733199262611027 0.00208807500365413 0.00332250749640754 0.00158282946595334 0 0.026927564850552 0.00403909847322078 0 0 0
"принципе" 0.00297135612693633 0.00745757655880299 0.00209485503603151 0.00417615000730826 0.000830626874101885 0.00316565893190668 0.00347053515652114 0.00299195165006134 0.0067318307887013 0 0 0
"приходилось" 0.00594271225387267 0.00338980752672863 0.00733199262611027 0.00835230001461653 0.00249188062230565 0 0.00694107031304227 0 0.00134636615774026 0 0 0
"проект" 0.000990452042312111 0.00542369204276581 0.00104742751801575 0 0.00415313437050942 0.00791414732976669 0.00694107031304227 0 0.00807819694644155 0 0 0
"пространстве" 0.00198090408462422 0.00610165354811154 0.00104742751801575 0.00208807500365413 0.00166125374820377 0.00316565893190668 0.0104116054695634 0 0.00807819694644155 0.00281293952180028 0 0
"разговора" 0.00594271225387267 0.00610165354811154 0.00209485503603151 0.00417615000730826 0.000830626874101885 0.00158282946595334 0.0104116054695634 0 0.00403909847322078 0.00140646976090014 0 0
"реки" 0.000990452042312111 0.00271184602138291 0.00314228255404726 0.00835230001461653 0.00332250749640754 0.00316565893190668 0.00694107031304227 0.00299195165006134 0.0067318307887013 0.00140646976090014 0.0243131534159981 0
"родился" 0.00297135612693633 0.00271184602138291 0.00209485503603151 0 0.00747564186691696 0.00158282946595334 0.00347053515652114 0.00299195165006134 0.00269273231548052 0.0070323488045007 0 0
"родина" 0.00495226021156056 0.00135592301069145 0.00104742751801575 0 0.00581438811871319 0.01424546519358 0 0.0119678066002453 0 0 0 0
"русскому" 0.000990452042312111 0.00271184602138291 0.00418971007206301 0.00208807500365413 0.00415313437050942 0.0126626357276267 0.00347053515652114 0.0119678066002453 0 0 0 0
"сала" 0.000990452042312111 0.000677961505345726 0.00104742751801575 0.00208807500365413 0 0 0.00347053515652114 0 0.0296200554702857 0.00140646976090014 0 0
"сволочь" 0.00495226021156056 0 0.00104742751801575 0.00835230001461653 0.00249188062230565 0.00474848839786001 0.00347053515652114 0.008975854950184 0.00807819694644155 0.00281293952180028 0 0
"сидеть" 0.00495226021156056 0.00203388451603718 0.00418971007206301 0.00417615000730826 0.00166125374820377 0.00158282946595334 0.00347053515652114 0 0.00269273231548052 0.0112517580872011 0 0
"смеется" 0 0 0 0 0.00498376124461131 0.00316565893190668 0.00347053515652114 0.00299195165006134 0.0121172954196623 0.0126582278481013 0 0
"снега" 0.00297135612693633 0.00135592301069145 0.00733199262611027 0 0.00166125374820377 0.00158282946595334 0.00347053515652114 0.00598390330012267 0.00403909847322078 0.00984528832630099 0 0
"сок" 0 0 0.00209485503603151 0.00208807500365413 0.00498376124461131 0.00158282946595334 0.0138821406260845 0.0149597582503067 0.00942456310418181 0.00281293952180028 0 0
"солнцем" 0 0.00406776903207436 0.00209485503603151 0.00835230001461653 0.000830626874101885 0.00791414732976669 0.00694107031304227 0.00299195165006134 0.00269273231548052 0.0070323488045007 0 0
"старого" 0.000990452042312111 0.00203388451603718 0.00523713759007877 0.00208807500365413 0.00166125374820377 0.00474848839786001 0.00694107031304227 0.00598390330012267 0.00403909847322078 0.00843881856540084 0 0
"суд" 0.00396180816924844 0.00203388451603718 0.00628456510809452 0.00626422501096239 0.00415313437050942 0.00791414732976669 0 0.00598390330012267 0 0 0 0
"существо" 0.00594271225387267 0.00542369204276581 0.00314228255404726 0.00208807500365413 0.00498376124461131 0.00158282946595334 0 0 0.00269273231548052 0.00140646976090014 0 0
"сцене" 0.00396180816924844 0.00271184602138291 0.00104742751801575 0.00208807500365413 0.000830626874101885 0.00791414732976669 0 0.026927564850552 0.00269273231548052 0.00140646976090014 0 0
"такси" 0 0.000677961505345726 0.00314228255404726 0 0.00747564186691696 0.0126626357276267 0.00694107031304227 0 0.00403909847322078 0.00281293952180028 0 0
"течение" 0.00396180816924844 0.00135592301069145 0 0.00835230001461653 0.00581438811871319 0.00633131786381335 0 0 0.0067318307887013 0.00140646976090014 0.0243131534159981 0
"тюрьме" 0.000990452042312111 0.00813553806414872 0.00209485503603151 0.00208807500365413 0.00664501499281508 0.00316565893190668 0.00347053515652114 0 0 0.00140646976090014 0 0
"ушли" 0.00198090408462422 0.00271184602138291 0.00733199262611027 0.00626422501096239 0.00166125374820377 0.00316565893190668 0 0.00299195165006134 0.00134636615774026 0.00843881856540084 0 0
"фильме" 0.000990452042312111 0.00881349956949444 0 0.0146165250255789 0 0 0.0138821406260845 0.00598390330012267 0.00134636615774026 0 0 0
"m" 0 0 0.00733199262611027 0 0.00166125374820377 0 0 0 0.0215418585238441 0.00281293952180028 0 0
"акт" 0.00297135612693633 0.00813553806414872 0 0 0.00166125374820377 0 0.0208232109391268 0.00299195165006134 0.00403909847322078 0 0 0
"андрея" 0.00198090408462422 0.00949146107484017 0.00104742751801575 0 0.00498376124461131 0 0.0104116054695634 0.00299195165006134 0 0 0 0
"бати" 0 0 0 0 0 0 0 0.080782694551656 0 0 0 0
"бес" 0 0 0.00314228255404726 0.00208807500365413 0.0149512837338339 0 0 0.0119678066002453 0 0 0.0243131534159981 0
"бессмертия" 0 0.000677961505345726 0 0.00626422501096239 0.0182737912302415 0 0.00347053515652114 0 0 0 0 0
"блюдо" 0.000990452042312111 0.000677961505345726 0 0 0.000830626874101885 0.00316565893190668 0.0381758867217325 0.008975854950184 0.0067318307887013 0.00421940928270042 0 0
"быков" 0.000990452042312111 0.00677961505345726 0.012569130216189 0.00208807500365413 0.000830626874101885 0.00158282946595334 0 0 0.00134636615774026 0 0 0
"великих" 0.000990452042312111 0.00745757655880299 0 0.00208807500365413 0.00249188062230565 0.00316565893190668 0.0104116054695634 0 0.00269273231548052 0.00562587904360056 0 0
"великом" 0 0.00474573053742009 0.0178062678062678 0 0 0.00158282946595334 0 0.00299195165006134 0.00134636615774026 0 0 0
"верит" 0.00396180816924844 0.00677961505345726 0.00209485503603151 0.00208807500365413 0.00581438811871319 0 0.00347053515652114 0 0.00134636615774026 0.00140646976090014 0 0
"видят" 0.000990452042312111 0.00203388451603718 0.00733199262611027 0.00208807500365413 0.00332250749640754 0.00474848839786001 0 0.0149597582503067 0.00134636615774026 0.00281293952180028 0 0
"внизу" 0.00495226021156056 0.000677961505345726 0.00104742751801575 0.00417615000730826 0.00166125374820377 0 0.0104116054695634 0 0.0134636615774026 0.00421940928270042 0 0
"возраста" 0.00198090408462422 0.00203388451603718 0.00104742751801575 0.00626422501096239 0.00415313437050942 0.00316565893190668 0.00347053515652114 0.00598390330012267 0.00403909847322078 0.0070323488045007 0 0
"возьмите" 0.00198090408462422 0.00745757655880299 0.00523713759007877 0 0.00498376124461131 0.00316565893190668 0 0 0.00134636615774026 0 0 0
"вправду" 0.00396180816924844 0.00135592301069145 0.00837942014412603 0.0146165250255789 0.00166125374820377 0 0.00347053515652114 0 0.00134636615774026 0 0.0486263068319961 0
"выходу" 0.000990452042312111 0.000677961505345726 0.00209485503603151 0.00626422501096239 0.00249188062230565 0 0 0.008975854950184 0.0121172954196623 0.0070323488045007 0 0
"глупости" 0.00792361633849689 0.00135592301069145 0.00104742751801575 0.00208807500365413 0.00664501499281508 0.00633131786381335 0 0 0.00403909847322078 0 0 0
"говорите" 0.00297135612693633 0.00338980752672863 0.00837942014412603 0 0.00498376124461131 0 0 0.00598390330012267 0.00403909847322078 0 0 0
"головами" 0 0.00135592301069145 0.00523713759007877 0 0.00581438811871319 0.00158282946595334 0.00347053515652114 0.00299195165006134 0.00403909847322078 0.00984528832630099 0 0
"голубое" 0.000990452042312111 0.000677961505345726 0 0 0 0 0 0 0.030966421628026 0.00281293952180028 0 0
"горько" 0.00297135612693633 0.00677961505345726 0.00209485503603151 0.00208807500365413 0.00332250749640754 0.00316565893190668 0 0.00299195165006134 0.00269273231548052 0.00281293952180028 0 0
"дабы" 0.00594271225387267 0 0.00209485503603151 0 0 0 0.0138821406260845 0.008975854950184 0.00134636615774026 0.0154711673699015 0 0
"даст" 0.00198090408462422 0.000677961505345726 0.0104742751801575 0.00417615000730826 0.00166125374820377 0.00474848839786001 0 0.00598390330012267 0.00269273231548052 0.00421940928270042 0 0
"деревни" 0.00297135612693633 0.00474573053742009 0.00209485503603151 0.00626422501096239 0.00166125374820377 0.00158282946595334 0 0.00299195165006134 0.00403909847322078 0.0070323488045007 0 0
"дмитрий" 0.00297135612693633 0.00881349956949444 0 0 0.000830626874101885 0 0.0173526757826057 0 0.0067318307887013 0 0 0
"достает" 0 0 0 0 0.00415313437050942 0.00158282946595334 0.00347053515652114 0.0209436615504293 0.00269273231548052 0.0154711673699015 0 0
"дочка" 0.00990452042312111 0.000677961505345726 0.00418971007206301 0.00417615000730826 0.00415313437050942 0.00316565893190668 0.00347053515652114 0 0 0.00281293952180028 0 0
"едут" 0 0.00203388451603718 0.00314228255404726 0.00626422501096239 0.000830626874101885 0.00949697679572003 0.0138821406260845 0.00598390330012267 0 0.0070323488045007 0 0
"ехали" 0.00495226021156056 0.00135592301069145 0.00209485503603151 0.00417615000730826 0.00830626874101885 0 0.00347053515652114 0 0.00134636615774026 0.00562587904360056 0 0
"женщиной" 0.000990452042312111 0.000677961505345726 0.00104742751801575 0.00208807500365413 0.0132900299856302 0.00791414732976669 0 0.00299195165006134 0.00134636615774026 0 0 0
"задумался" 0.000990452042312111 0.000677961505345726 0.00314228255404726 0.0104403750182707 0.00747564186691696 0 0.00694107031304227 0.00299195165006134 0.0067318307887013 0 0 0
