"Bykov_Iyun" "Bykov_Sto_Nochey" "Erofeev_Akimudy" "Erofeev_Apokalipsis" "Sorokin_Istoria" "Sorokin_Manaraga" "Sorokin_Oprichnik" "Sorokin_Salo"
"думают" 0.00396180816924844 0.00271184602138291 0.00664501499281508 0.00316565893190668 0 0.00259369731552328 0 0.00269273231548052
"ем" 0 0 0.0116287762374264 0 0 0.00259369731552328 0.008975854950184 0.00403909847322078
"журнале" 0.00198090408462422 0.00813553806414872 0 0 0.0242937460956479 0 0 0
"звали" 0.00792361633849689 0 0.00498376124461131 0.00158282946595334 0.00347053515652114 0.00259369731552328 0 0.00538546463096104
"золотом" 0.000990452042312111 0.000677961505345726 0.00166125374820377 0 0.00347053515652114 0.00518739463104656 0.0239356132004907 0.00807819694644155
"идиот" 0.00693316429618478 0.00474573053742009 0.000830626874101885 0.00158282946595334 0 0.00259369731552328 0.00598390330012267 0.00269273231548052
"ильич" 0.00495226021156056 0 0 0.00316565893190668 0.00694107031304227 0 0 0.0161563938928831
"интереснее" 0 0.00745757655880299 0.00166125374820377 0.00791414732976669 0.00694107031304227 0 0 0.00134636615774026
"интонации" 0.00297135612693633 0.0115253455908773 0 0 0.00347053515652114 0 0 0
"камень" 0.00297135612693633 0.00203388451603718 0 0.00158282946595334 0 0.0155621838931397 0.017951709900368 0.00269273231548052
"конь" 0 0.00271184602138291 0 0.00633131786381335 0 0 0.0329114681506747 0.00269273231548052
"красным" 0.000990452042312111 0.00203388451603718 0.00332250749640754 0.00316565893190668 0.00694107031304227 0 0.0209436615504293 0.00269273231548052
"красоту" 0.00396180816924844 0.00203388451603718 0.00415313437050942 0.0110798062616734 0 0.00259369731552328 0 0.00134636615774026
"крикнул" 0.00693316429618478 0.000677961505345726 0.00332250749640754 0 0 0.00259369731552328 0 0.0107709292619221
"круто" 0 0 0.000830626874101885 0.00158282946595334 0 0.0389054597328492 0.0119678066002453 0
"лекция" 0 0.0142371916122603 0 0 0 0 0 0
"лидия" 0 0.00203388451603718 0 0 0 0 0 0.0242345908393247
"личность" 0.00297135612693633 0.00881349956949444 0.00332250749640754 0.00158282946595334 0 0 0 0
"льду" 0.000990452042312111 0 0 0.00316565893190668 0.0312348164086902 0.0129684865776164 0.00598390330012267 0.00269273231548052
"любите" 0.00198090408462422 0.00542369204276581 0.00664501499281508 0.00316565893190668 0 0 0 0.00134636615774026
"любые" 0.0118854245077453 0.00474573053742009 0 0.00316565893190668 0 0 0 0
"мальчиком" 0.000990452042312111 0.00271184602138291 0.00166125374820377 0.00316565893190668 0.00347053515652114 0.0155621838931397 0.0119678066002453 0.00134636615774026
"маму" 0 0.00135592301069145 0.00581438811871319 0.00474848839786001 0 0.0155621838931397 0.008975854950184 0
"машин" 0 0 0.00415313437050942 0.00158282946595334 0.0104116054695634 0.0103747892620931 0.0149597582503067 0.00403909847322078
"мережковский" 0 0.0135592301069145 0 0 0 0.00259369731552328 0 0
"мести" 0.00396180816924844 0.00474573053742009 0.00498376124461131 0.00633131786381335 0 0 0 0
"милая" 0.00297135612693633 0.00203388451603718 0 0.00158282946595334 0 0.0233432758397095 0 0.0067318307887013
"мнения" 0 0.00542369204276581 0.00830626874101885 0.00158282946595334 0 0 0.00598390330012267 0
"мозги" 0.000990452042312111 0.00135592301069145 0.00747564186691696 0.00474848839786001 0.0104116054695634 0.00259369731552328 0 0.00269273231548052
"морали" 0 0.00745757655880299 0.00166125374820377 0.00791414732976669 0 0.00518739463104656 0 0.00134636615774026
"мужики" 0 0.00474573053742009 0.00332250749640754 0.00316565893190668 0.0104116054695634 0.0103747892620931 0.00299195165006134 0
"мыслей" 0.00396180816924844 0.00677961505345726 0.00332250749640754 0.00158282946595334 0 0.00259369731552328 0 0.00134636615774026
"наследство" 0 0.00406776903207436 0 0.0205767830573934 0.00694107031304227 0 0 0
"насчет" 0.00792361633849689 0 0.00664501499281508 0 0 0 0.00299195165006134 0.00538546463096104
"неловко" 0.008914068380809 0.000677961505345726 0.000830626874101885 0.00474848839786001 0.00347053515652114 0 0 0.00807819694644155
"ным" 0 0 0.0174431643561396 0 0 0 0 0
"ня" 0 0 0.0174431643561396 0 0 0 0 0
"облегчением" 0.0128758765500574 0.000677961505345726 0.000830626874101885 0.00316565893190668 0 0.00518739463104656 0 0.00269273231548052
"огромной" 0.00198090408462422 0.00677961505345726 0.000830626874101885 0 0 0.018155881208663 0 0.00134636615774026
"одежды" 0.000990452042312111 0.00203388451603718 0.00498376124461131 0.00791414732976669 0.00347053515652114 0.00778109194656984 0 0.00269273231548052
"оставалось" 0.0118854245077453 0.00271184602138291 0 0.00158282946595334 0 0 0 0.00538546463096104
"останется" 0.00990452042312111 0.00203388451603718 0.000830626874101885 0.00316565893190668 0.00347053515652114 0 0 0.00538546463096104
"отдал" 0.00198090408462422 0.00338980752672863 0.00415313437050942 0.00316565893190668 0.00347053515652114 0.0129684865776164 0 0.00134636615774026
"отношению" 0 0.00949146107484017 0.00249188062230565 0.00316565893190668 0.00347053515652114 0.00259369731552328 0 0
"отчаяние" 0.00495226021156056 0.00542369204276581 0.00415313437050942 0.00474848839786001 0 0 0 0
"парадокс" 0.000990452042312111 0.0108473840855316 0 0.00316565893190668 0 0.00518739463104656 0 0
"плохой" 0.00594271225387267 0.00271184602138291 0.00249188062230565 0.00316565893190668 0 0.0129684865776164 0 0.00134636615774026
"подумать" 0.008914068380809 0.00338980752672863 0.00332250749640754 0.00158282946595334 0 0 0.00299195165006134 0.00134636615774026
"попробовать" 0.00297135612693633 0.00135592301069145 0.00415313437050942 0.00474848839786001 0.00347053515652114 0.00778109194656984 0.00598390330012267 0.00269273231548052
"пороге" 0.000990452042312111 0.00135592301069145 0.00747564186691696 0.00474848839786001 0.00347053515652114 0.00518739463104656 0 0.00403909847322078
"последних" 0.00495226021156056 0.00745757655880299 0 0.00316565893190668 0 0.00518739463104656 0 0.00134636615774026
"постели" 0.00495226021156056 0.000677961505345726 0.00415313437050942 0.00791414732976669 0 0 0.008975854950184 0.00269273231548052
"потерял" 0.00297135612693633 0.00271184602138291 0.00415313437050942 0.00158282946595334 0.00347053515652114 0.00518739463104656 0.00299195165006134 0.00538546463096104
"похожий" 0.00396180816924844 0.00135592301069145 0.00664501499281508 0.00633131786381335 0.0104116054695634 0 0 0
"поэты" 0.00396180816924844 0.00338980752672863 0.00332250749640754 0.00633131786381335 0.0104116054695634 0.00259369731552328 0 0
"предложение" 0.00198090408462422 0.00203388451603718 0.00415313437050942 0.00791414732976669 0 0.00518739463104656 0.00299195165006134 0.00403909847322078
"представление" 0 0.00406776903207436 0.00415313437050942 0.0126626357276267 0.00347053515652114 0.00259369731552328 0 0
"пригов" 0 0 0.00249188062230565 0 0.0624696328173804 0 0 0
"приказа" 0.000990452042312111 0 0.000830626874101885 0 0 0 0.0568470813511654 0
"приказал" 0 0 0.00166125374820377 0 0 0.00518739463104656 0.00299195165006134 0.0215418585238441
"прожил" 0.00198090408462422 0.00610165354811154 0.00332250749640754 0.00316565893190668 0.00347053515652114 0 0.00299195165006134 0.00269273231548052
"произведения" 0.000990452042312111 0.00881349956949444 0.00332250749640754 0.00474848839786001 0 0 0 0
"процентов" 0.00198090408462422 0.00406776903207436 0.000830626874101885 0.0126626357276267 0.00347053515652114 0.00259369731552328 0 0.00269273231548052
"радостью" 0.008914068380809 0.00406776903207436 0.000830626874101885 0.00158282946595334 0 0.00778109194656984 0 0.00134636615774026
"раздается" 0 0 0.00166125374820377 0.00316565893190668 0.00694107031304227 0.0207495785241862 0.0149597582503067 0.00269273231548052
"рассказывала" 0.00990452042312111 0.00406776903207436 0.00249188062230565 0 0 0.00518739463104656 0 0
"режиссер" 0.00198090408462422 0.000677961505345726 0.00830626874101885 0.00158282946595334 0 0.018155881208663 0 0
"родине" 0.00198090408462422 0.00474573053742009 0.00332250749640754 0.00791414732976669 0.00694107031304227 0 0.00299195165006134 0
"роста" 0.00495226021156056 0.00271184602138291 0.00166125374820377 0.00316565893190668 0 0.00259369731552328 0.00299195165006134 0.00807819694644155
"свобода" 0.00198090408462422 0.00338980752672863 0.000830626874101885 0.00633131786381335 0.0138821406260845 0 0.00598390330012267 0.00403909847322078
"секунду" 0.00990452042312111 0.00271184602138291 0.00166125374820377 0 0.00347053515652114 0 0 0.00538546463096104
"середине" 0.00297135612693633 0.00135592301069145 0.000830626874101885 0.0110798062616734 0.00347053515652114 0.00778109194656984 0.00299195165006134 0.00403909847322078
"сестры" 0 0 0.0157819106079358 0 0 0 0 0.00269273231548052
"ситуации" 0.00693316429618478 0.00610165354811154 0.00166125374820377 0.00158282946595334 0 0 0.00299195165006134 0.00134636615774026
"ский" 0 0.000677961505345726 0.0157819106079358 0 0.00347053515652114 0 0 0
"слез" 0.00495226021156056 0 0.000830626874101885 0.00474848839786001 0 0.0155621838931397 0 0.00807819694644155
"службу" 0.00396180816924844 0.00271184602138291 0.00166125374820377 0 0.00347053515652114 0.00518739463104656 0.0119678066002453 0.00538546463096104
"слышать" 0.00396180816924844 0.00338980752672863 0.00332250749640754 0.00316565893190668 0 0.00259369731552328 0.008975854950184 0.00269273231548052
"совести" 0 0.00745757655880299 0.00332250749640754 0.00791414732976669 0 0 0.00299195165006134 0
"сознательно" 0.00198090408462422 0.00610165354811154 0.00166125374820377 0.00791414732976669 0.00694107031304227 0 0 0.00134636615774026
"солнцем" 0 0.00406776903207436 0.000830626874101885 0.00791414732976669 0.00694107031304227 0.0103747892620931 0.00299195165006134 0.00269273231548052
"сочетание" 0.00495226021156056 0.00949146107484017 0.000830626874101885 0.00158282946595334 0 0 0 0
"спустя" 0.0108949724654332 0.00542369204276581 0 0.00158282946595334 0 0.00259369731552328 0 0
"старая" 0.00297135612693633 0.00406776903207436 0.00249188062230565 0.00316565893190668 0.00347053515652114 0.0103747892620931 0.00299195165006134 0.00134636615774026
"старики" 0.00594271225387267 0.000677961505345726 0.00166125374820377 0.00316565893190668 0 0.0129684865776164 0.00598390330012267 0.00403909847322078
"старухи" 0.00297135612693633 0.00474573053742009 0.00249188062230565 0.00316565893190668 0 0.0103747892620931 0.00299195165006134 0.00134636615774026
"стейк" 0 0 0 0 0.00347053515652114 0.0518739463104656 0 0
"стихотворений" 0 0.0128812686015688 0 0 0.00694107031304227 0 0 0
"стоять" 0.00297135612693633 0 0.00415313437050942 0.00316565893190668 0 0.00778109194656984 0.00598390330012267 0.00807819694644155
"страсть" 0.00198090408462422 0.00271184602138291 0.00415313437050942 0.00949697679572003 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00134636615774026
"строить" 0.00495226021156056 0.00203388451603718 0.000830626874101885 0.00474848839786001 0.00694107031304227 0 0 0.00942456310418181
"сунул" 0.00297135612693633 0 0.000830626874101885 0 0 0.0129684865776164 0 0.0161563938928831
"сутки" 0.00198090408462422 0.000677961505345726 0.000830626874101885 0.00474848839786001 0 0.00778109194656984 0.00598390330012267 0.0121172954196623
"счастью" 0.00693316429618478 0.00203388451603718 0 0.00316565893190668 0.0104116054695634 0.00518739463104656 0.00299195165006134 0.00403909847322078
"тарковский" 0 0.0142371916122603 0 0 0 0 0 0
"твердо" 0.00792361633849689 0 0.00996752248922262 0 0 0 0 0.00134636615774026
"творчества" 0.00198090408462422 0.00949146107484017 0 0.00791414732976669 0 0 0 0
"телу" 0.00297135612693633 0.000677961505345726 0.00415313437050942 0.00791414732976669 0 0.00518739463104656 0.008975854950184 0.00269273231548052
"тень" 0.00396180816924844 0.00474573053742009 0 0.00633131786381335 0.00694107031304227 0 0.00598390330012267 0.00269273231548052
"ударил" 0.00693316429618478 0.000677961505345726 0.00332250749640754 0 0.00347053515652114 0.00259369731552328 0.008975854950184 0.00538546463096104
"узкий" 0.00198090408462422 0.00203388451603718 0.000830626874101885 0.00474848839786001 0 0 0.00598390330012267 0.0134636615774026
"умеют" 0.00198090408462422 0.00338980752672863 0.00166125374820377 0.00949697679572003 0.00347053515652114 0.00259369731552328 0.00598390330012267 0.00269273231548052
"учиться" 0.00396180816924844 0.00271184602138291 0.00166125374820377 0.00791414732976669 0 0 0 0.00807819694644155
"фигуры" 0 0.00474573053742009 0.00249188062230565 0 0 0.00518739463104656 0.00299195165006134 0.0107709292619221
"фильме" 0.000990452042312111 0.00881349956949444 0 0 0.0138821406260845 0 0.00598390330012267 0.00134636615774026
"фотографии" 0.00297135612693633 0.00135592301069145 0.00664501499281508 0.0110798062616734 0.00347053515652114 0 0 0
"хлеба" 0.00297135612693633 0.00338980752672863 0.00166125374820377 0 0.0242937460956479 0.00259369731552328 0.00299195165006134 0.00269273231548052
"ходили" 0.00495226021156056 0.00203388451603718 0.00581438811871319 0.00474848839786001 0.0104116054695634 0 0 0
"хорошей" 0.00198090408462422 0.00338980752672863 0.00332250749640754 0.00474848839786001 0.0104116054695634 0 0.00299195165006134 0.00403909847322078
"худой" 0.000990452042312111 0.00135592301069145 0.00249188062230565 0 0 0.00259369731552328 0 0.0188491262083636
"целый" 0 0.00338980752672863 0.00664501499281508 0.00316565893190668 0.00694107031304227 0.00518739463104656 0.00299195165006134 0.00134636615774026
"черном" 0.000990452042312111 0 0.00747564186691696 0.00474848839786001 0 0.00259369731552328 0 0.00942456310418181
"читали" 0.00495226021156056 0.00338980752672863 0.00166125374820377 0.00474848839786001 0.00347053515652114 0.00778109194656984 0 0.00269273231548052
"шее" 0 0.000677961505345726 0.00664501499281508 0 0 0.0103747892620931 0.008975854950184 0.0067318307887013
"штаны" 0.00495226021156056 0.00271184602138291 0.00332250749640754 0.00791414732976669 0.00347053515652114 0.00259369731552328 0.00299195165006134 0
"юмора" 0 0.00474573053742009 0.00166125374820377 0.0158282946595334 0 0 0 0.00269273231548052
"e" 0 0 0 0 0 0.0363117624173259 0 0.00807819694644155
"авторов" 0.000990452042312111 0.0108473840855316 0 0 0 0.00518739463104656 0.00299195165006134 0
"анекдоты" 0.000990452042312111 0.00203388451603718 0.000830626874101885 0.0237424419893001 0 0 0 0
"антонио" 0 0 0 0 0 0.0518739463104656 0 0
"бежит" 0.00198090408462422 0.00135592301069145 0.00498376124461131 0.00474848839786001 0.00694107031304227 0.00778109194656984 0.00299195165006134 0.00134636615774026
"безумие" 0.00396180816924844 0.00745757655880299 0.000830626874101885 0.00316565893190668 0 0.00518739463104656 0 0
"бессмертие" 0 0.00406776903207436 0.00913689561512073 0.00158282946595334 0.00347053515652114 0 0 0.00134636615774026
"бил" 0.00198090408462422 0.00135592301069145 0.00996752248922262 0 0 0 0 0.00538546463096104
"благополучно" 0.000990452042312111 0.00338980752672863 0 0.00158282946595334 0.0104116054695634 0.00259369731552328 0 0.0121172954196623
"бориса" 0.008914068380809 0.00542369204276581 0 0.00158282946595334 0 0.00259369731552328 0 0.00134636615774026
"борьбы" 0.000990452042312111 0.00203388451603718 0.00747564186691696 0.00474848839786001 0.00347053515652114 0 0 0.00403909847322078
"боятся" 0.00198090408462422 0.000677961505345726 0.00498376124461131 0.0110798062616734 0 0 0.00598390330012267 0.00269273231548052
"брови" 0.00297135612693633 0.00135592301069145 0.00249188062230565 0 0.00347053515652114 0.00518739463104656 0.0119678066002453 0.0067318307887013
"важным" 0.000990452042312111 0.0101694225801859 0.00166125374820377 0.00316565893190668 0 0 0 0
"ванну" 0 0.000677961505345726 0.00581438811871319 0.00316565893190668 0.00347053515652114 0.00259369731552328 0.0149597582503067 0.00403909847322078
"вещество" 0.000990452042312111 0.00474573053742009 0 0 0.00347053515652114 0.00259369731552328 0 0.0134636615774026
"взрыв" 0.00198090408462422 0.00135592301069145 0.00498376124461131 0.00316565893190668 0 0.00259369731552328 0.00598390330012267 0.0067318307887013
"влияние" 0.00198090408462422 0.00813553806414872 0.000830626874101885 0.00474848839786001 0.00347053515652114 0 0 0.00134636615774026
"возраста" 0.00198090408462422 0.00203388451603718 0.00415313437050942 0.00316565893190668 0.00347053515652114 0.00518739463104656 0.00598390330012267 0.00403909847322078
"всякая" 0.00198090408462422 0.00677961505345726 0.00332250749640754 0.00474848839786001 0.00347053515652114 0 0 0
"выжил" 0.00198090408462422 0.00406776903207436 0.00664501499281508 0.00158282946595334 0 0.00259369731552328 0.00299195165006134 0.00134636615774026
"высокая" 0.000990452042312111 0.00542369204276581 0.00166125374820377 0 0.00347053515652114 0 0.00299195165006134 0.00942456310418181
"глубокая" 0.00198090408462422 0.0122033070962231 0 0 0 0 0 0
"движения" 0.000990452042312111 0.00406776903207436 0.00498376124461131 0.00158282946595334 0.00694107031304227 0.00259369731552328 0 0.00403909847322078
"девочку" 0.00495226021156056 0.00542369204276581 0.00166125374820377 0 0.00347053515652114 0.00518739463104656 0 0.00269273231548052
"деревья" 0.00198090408462422 0.000677961505345726 0.00166125374820377 0.00316565893190668 0.0104116054695634 0.0103747892620931 0 0.00807819694644155
"догадался" 0.00693316429618478 0.00135592301069145 0.00498376124461131 0.00158282946595334 0 0 0 0.00538546463096104
"доказать" 0.00792361633849689 0.00338980752672863 0.00332250749640754 0.00158282946595334 0 0 0 0.00269273231548052
"дочка" 0.00990452042312111 0.000677961505345726 0.00415313437050942 0.00316565893190668 0.00347053515652114 0.00259369731552328 0 0
"духа" 0.00297135612693633 0.00745757655880299 0.000830626874101885 0.00316565893190668 0.00347053515652114 0.00259369731552328 0.00299195165006134 0
"единственная" 0.00396180816924844 0.00677961505345726 0.000830626874101885 0.00316565893190668 0.00347053515652114 0.00259369731552328 0 0.00134636615774026
"жест" 0.00198090408462422 0.00338980752672863 0.00415313437050942 0.00316565893190668 0 0.00778109194656984 0 0.00403909847322078
"жопу" 0 0 0.00498376124461131 0.00949697679572003 0.00347053515652114 0 0.008975854950184 0.00538546463096104
"зависти" 0.000990452042312111 0.00203388451603718 0.00415313437050942 0.00633131786381335 0 0.00518739463104656 0.00299195165006134 0.00538546463096104
"зажогин" 0 0 0 0 0 0 0 0.0269273231548052
"замечательные" 0 0.0115253455908773 0.00166125374820377 0 0 0 0 0.00134636615774026
"заранее" 0.00693316429618478 0.000677961505345726 0.00166125374820377 0.00474848839786001 0.0173526757826057 0.00518739463104656 0 0
"звезда" 0.00297135612693633 0.00542369204276581 0.00249188062230565 0.00158282946595334 0.00347053515652114 0.00518739463104656 0.00299195165006134 0.00134636615774026
"здоровый" 0.00198090408462422 0.00542369204276581 0.00415313437050942 0.00158282946595334 0.00694107031304227 0 0.00299195165006134 0.00134636615774026
"зеленые" 0.00297135612693633 0 0.00249188062230565 0.00474848839786001 0 0 0.0119678066002453 0.00942456310418181
"зеленый" 0.00495226021156056 0 0.00415313437050942 0.00316565893190668 0.0104116054695634 0.00518739463104656 0 0.00403909847322078
"зимой" 0.000990452042312111 0.00135592301069145 0.00332250749640754 0.00633131786381335 0.0138821406260845 0 0.008975854950184 0.00269273231548052
"имели" 0.00594271225387267 0.00203388451603718 0.00498376124461131 0.00316565893190668 0.00347053515652114 0.00259369731552328 0.00299195165006134 0
"интересный" 0.00297135612693633 0.0108473840855316 0.000830626874101885 0 0 0 0 0
"искренне" 0.00297135612693633 0.00271184602138291 0.00332250749640754 0 0.00347053515652114 0 0 0.0107709292619221
"ищет" 0 0.00542369204276581 0.00498376124461131 0.00158282946595334 0.00694107031304227 0 0.008975854950184 0
"каменный" 0 0.00135592301069145 0 0.00158282946595334 0.0104116054695634 0.00778109194656984 0.017951709900368 0.0067318307887013
"картина" 0 0.00881349956949444 0 0.00158282946595334 0.00694107031304227 0.00778109194656984 0.00299195165006134 0
"кожу" 0.000990452042312111 0.00135592301069145 0 0 0.00347053515652114 0.0103747892620931 0 0.0161563938928831
"корни" 0.000990452042312111 0.00542369204276581 0.00415313437050942 0.00474848839786001 0.00347053515652114 0 0 0.00269273231548052
"корпус" 0.00297135612693633 0.000677961505345726 0 0.00158282946595334 0.0347053515652114 0.00259369731552328 0 0.00538546463096104
"красивый" 0.00198090408462422 0.00135592301069145 0.00498376124461131 0.00474848839786001 0.00347053515652114 0 0.008975854950184 0.00403909847322078
"культ" 0 0.0101694225801859 0.000830626874101885 0.00474848839786001 0 0 0 0.00134636615774026
"лась" 0 0 0.0166125374820377 0 0 0 0 0
"лема" 0 0.0128812686015688 0 0.00158282946595334 0 0 0 0
"льда" 0 0.000677961505345726 0.000830626874101885 0 0.00347053515652114 0.00778109194656984 0 0.0188491262083636
"любимая" 0.000990452042312111 0.00949146107484017 0.00166125374820377 0.00158282946595334 0 0 0 0.00269273231548052
"миг" 0.00495226021156056 0.00406776903207436 0.00249188062230565 0 0.00347053515652114 0.00259369731552328 0.008975854950184 0.00134636615774026
"микоян" 0 0 0 0 0 0 0 0.0269273231548052
"миши" 0.017828136761618 0.000677961505345726 0.000830626874101885 0 0 0 0 0
"мнению" 0 0.00338980752672863 0.00332250749640754 0.01424546519358 0.00694107031304227 0 0 0
"многим" 0.000990452042312111 0.00745757655880299 0.00249188062230565 0.00316565893190668 0.00347053515652114 0 0.00299195165006134 0.00134636615774026
"наизусть" 0.00198090408462422 0.00677961505345726 0.00166125374820377 0.00316565893190668 0 0.00518739463104656 0.00299195165006134 0.00134636615774026
"напрасно" 0.00792361633849689 0.00338980752672863 0.00166125374820377 0.00316565893190668 0 0 0 0.00403909847322078
"народный" 0.00198090408462422 0.00203388451603718 0.00581438811871319 0.00316565893190668 0 0.00259369731552328 0.008975854950184 0.00269273231548052
"народом" 0 0.00406776903207436 0.00415313437050942 0.0110798062616734 0 0 0.00299195165006134 0.00134636615774026
"научился" 0.00792361633849689 0.00271184602138291 0.00249188062230565 0.00316565893190668 0 0.00778109194656984 0 0
"начинал" 0.00495226021156056 0.00677961505345726 0.000830626874101885 0 0.00694107031304227 0 0.00299195165006134 0.00134636615774026
"небе" 0.000990452042312111 0.00271184602138291 0.00664501499281508 0.00158282946595334 0 0.00778109194656984 0 0.00403909847322078
"ножом" 0.000990452042312111 0.000677961505345726 0.00581438811871319 0.00158282946595334 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00942456310418181
"нью" 0 0.00203388451603718 0.00747564186691696 0.00474848839786001 0.0104116054695634 0.00259369731552328 0 0.00134636615774026
"обстоятельства" 0.00990452042312111 0.00338980752672863 0.000830626874101885 0.00316565893190668 0.00694107031304227 0 0 0
"объяснил" 0.00693316429618478 0.000677961505345726 0.00581438811871319 0.00316565893190668 0.00347053515652114 0 0 0.00269273231548052
"огромные" 0.00297135612693633 0.000677961505345726 0.00166125374820377 0.00316565893190668 0.00694107031304227 0.0155621838931397 0 0.00538546463096104
"одних" 0.00396180816924844 0.00271184602138291 0.00415313437050942 0.00791414732976669 0.00347053515652114 0.00259369731552328 0 0
"описание" 0 0.0115253455908773 0 0 0.00694107031304227 0 0 0.00134636615774026
"оставил" 0.00198090408462422 0.00813553806414872 0.000830626874101885 0.00158282946595334 0.00347053515652114 0 0.00598390330012267 0.00134636615774026
"относиться" 0.00198090408462422 0.00745757655880299 0.00166125374820377 0.00791414732976669 0 0 0 0
"оттого" 0.00792361633849689 0.00271184602138291 0.00166125374820377 0.00158282946595334 0 0 0 0.0067318307887013
"первыми" 0.00792361633849689 0.00203388451603718 0.000830626874101885 0.00158282946595334 0 0.00778109194656984 0 0.00538546463096104
"персонаж" 0.000990452042312111 0.0101694225801859 0 0.00158282946595334 0.00694107031304227 0 0 0.00134636615774026
"петь" 0.000990452042312111 0.00203388451603718 0.00249188062230565 0.00633131786381335 0.00694107031304227 0.00259369731552328 0.00598390330012267 0.00538546463096104
"плоти" 0 0.00677961505345726 0.000830626874101885 0.00316565893190668 0.00694107031304227 0.00259369731552328 0 0.00538546463096104
"повезло" 0.00396180816924844 0.000677961505345726 0.00332250749640754 0.00949697679572003 0 0.00778109194656984 0.00598390330012267 0
"повернулся" 0.00198090408462422 0 0.000830626874101885 0 0 0.00259369731552328 0 0.0215418585238441
"повторял" 0.00990452042312111 0.00203388451603718 0.00166125374820377 0.00158282946595334 0 0.00259369731552328 0.00299195165006134 0.00269273231548052
"погоди" 0.00594271225387267 0.000677961505345726 0.000830626874101885 0 0 0 0.008975854950184 0.0121172954196623
"подмигивает" 0 0 0.000830626874101885 0.00158282946595334 0.00347053515652114 0.00518739463104656 0.04487927475092 0
"позволяет" 0.00297135612693633 0.00474573053742009 0.000830626874101885 0.00316565893190668 0.00694107031304227 0 0.00299195165006134 0.00538546463096104
"политические" 0.000990452042312111 0.00542369204276581 0.00249188062230565 0.0110798062616734 0.00347053515652114 0 0 0
"полное" 0.00495226021156056 0.00406776903207436 0.00166125374820377 0.00158282946595334 0 0.00259369731552328 0.00299195165006134 0.00538546463096104
"послом" 0 0 0.0166125374820377 0 0 0 0 0
"поэмы" 0.000990452042312111 0.0108473840855316 0 0.00158282946595334 0.00347053515652114 0 0.00299195165006134 0
"поют" 0 0.00271184602138291 0.00166125374820377 0.00316565893190668 0.00694107031304227 0.00778109194656984 0.0149597582503067 0.00269273231548052
"превратился" 0.000990452042312111 0.00135592301069145 0.00830626874101885 0.00791414732976669 0 0.00259369731552328 0 0.00134636615774026
"представлял" 0.0118854245077453 0 0.00166125374820377 0.00474848839786001 0.00347053515652114 0 0 0.00269273231548052
"приказ" 0.00297135612693633 0 0.00332250749640754 0.00158282946595334 0 0 0.026927564850552 0.00403909847322078
"принял" 0.00198090408462422 0.00406776903207436 0.00249188062230565 0.00474848839786001 0.00347053515652114 0.00518739463104656 0 0.00403909847322078
"принялся" 0.00594271225387267 0.000677961505345726 0.00498376124461131 0.00158282946595334 0 0 0 0.00807819694644155
"проблем" 0.00198090408462422 0.00474573053742009 0.00249188062230565 0.00474848839786001 0 0.00518739463104656 0 0.00403909847322078
"просить" 0.0108949724654332 0 0.00166125374820377 0.00316565893190668 0.00347053515652114 0 0.00299195165006134 0.00403909847322078
"простых" 0.00792361633849689 0.00203388451603718 0.00249188062230565 0.00316565893190668 0 0.00259369731552328 0 0.00403909847322078
"прочим" 0.0138663285923696 0.00203388451603718 0.000830626874101885 0 0 0 0 0.00269273231548052
"прошлом" 0.00495226021156056 0.00203388451603718 0.00415313437050942 0.00316565893190668 0.00694107031304227 0.00259369731552328 0.00598390330012267 0
"пустой" 0 0.00338980752672863 0.00332250749640754 0 0.00694107031304227 0.00518739463104656 0 0.00942456310418181
"пыли" 0.000990452042312111 0.00203388451603718 0 0.00158282946595334 0.0242937460956479 0.00259369731552328 0.00299195165006134 0.00807819694644155
"ра" 0 0 0.0157819106079358 0 0 0.00259369731552328 0 0
"развития" 0.000990452042312111 0.0101694225801859 0.00166125374820377 0.00316565893190668 0 0 0 0
"российского" 0 0.000677961505345726 0.00249188062230565 0.0110798062616734 0.00694107031304227 0 0.0149597582503067 0.00269273231548052
"рухнул" 0.000990452042312111 0.00203388451603718 0.00415313437050942 0 0 0 0.00299195165006134 0.0134636615774026
"сажусь" 0 0 0 0 0 0.0207495785241862 0.035903419800736 0
"самих" 0 0 0.00498376124461131 0.0110798062616734 0.00694107031304227 0.0103747892620931 0 0.00134636615774026
"сборник" 0 0.00949146107484017 0 0.00158282946595334 0.0104116054695634 0.00259369731552328 0 0.00134636615774026
"свободного" 0.00396180816924844 0.00338980752672863 0.00249188062230565 0.00316565893190668 0.0138821406260845 0 0 0.00269273231548052
"связано" 0.00396180816924844 0.00203388451603718 0.00249188062230565 0.00633131786381335 0.0138821406260845 0.00259369731552328 0 0.00134636615774026
"северные" 0 0.000677961505345726 0.0124594031115283 0 0.00347053515652114 0.00259369731552328 0 0.00269273231548052
"семи" 0.000990452042312111 0.000677961505345726 0.00249188062230565 0 0 0.00259369731552328 0.0329114681506747 0.00403909847322078
"сказка" 0.00198090408462422 0.00813553806414872 0.00332250749640754 0.00158282946595334 0.00347053515652114 0 0 0
"скорей" 0.017828136761618 0.00135592301069145 0 0 0 0 0 0
"славно" 0.00198090408462422 0 0.00249188062230565 0.00158282946595334 0 0 0.0299195165006133 0.00538546463096104
