"Bykov_Iyun" "Bykov_Sto_Nochey" "Dubovitsky_Mashinka" "Dubovitsky_Okolonolya" "Erofeev_Akimudy" "Erofeev_Apokalipsis" "Sorokin_Istoria" "Sorokin_Manaraga" "Sorokin_Oprichnik" "Sorokin_Salo"
"своя" 0.00693316429618478 0.00542369204276581 0.00104742751801575 0.00208807500365413 0.00581438811871319 0.0110798062616734 0.00347053515652114 0 0.00299195165006134 0.00134636615774026
"скучно" 0.00396180816924844 0.00745757655880299 0.00523713759007877 0.00208807500365413 0.00498376124461131 0.00791414732976669 0.00347053515652114 0 0 0.00134636615774026
"следы" 0.008914068380809 0.00474573053742009 0.00209485503603151 0.00417615000730826 0.00415313437050942 0.00316565893190668 0 0.00778109194656984 0 0.00538546463096104
"смертью" 0.00198090408462422 0.00813553806414872 0.00104742751801575 0.00835230001461653 0.00664501499281508 0.00633131786381335 0.0104116054695634 0 0 0
"страниц" 0.000990452042312111 0.00949146107484017 0.00314228255404726 0.00208807500365413 0 0 0 0.0207495785241862 0.00598390330012267 0.0067318307887013
"страшного" 0.00396180816924844 0.0108473840855316 0.00837942014412603 0.00208807500365413 0.000830626874101885 0 0.00347053515652114 0 0 0.00403909847322078
"сюжет" 0.00495226021156056 0.0115253455908773 0.00418971007206301 0 0.00166125374820377 0.00316565893190668 0.0104116054695634 0.00259369731552328 0 0
"такими" 0.00495226021156056 0.00474573053742009 0.00837942014412603 0.00417615000730826 0.00332250749640754 0.00316565893190668 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00403909847322078
"тихий" 0.00693316429618478 0.0128812686015688 0.00209485503603151 0 0.00249188062230565 0.00158282946595334 0 0 0.00299195165006134 0.00134636615774026
"толпы" 0.00198090408462422 0.00474573053742009 0.00628456510809452 0.0104403750182707 0.00747564186691696 0.00316565893190668 0.00347053515652114 0.00259369731552328 0 0.00134636615774026
"традиции" 0 0.0122033070962231 0.00209485503603151 0 0.00249188062230565 0.0126626357276267 0 0.00259369731552328 0 0.00269273231548052
"удовольствия" 0.00495226021156056 0.000677961505345726 0 0.00417615000730826 0.00664501499281508 0.00949697679572003 0.0138821406260845 0 0.008975854950184 0.0067318307887013
"ужин" 0 0 0.00314228255404726 0.00208807500365413 0.0124594031115283 0.0110798062616734 0.00694107031304227 0.00518739463104656 0.00299195165006134 0.00403909847322078
"улыбается" 0 0.000677961505345726 0.00628456510809452 0.00208807500365413 0.00249188062230565 0.00316565893190668 0.00347053515652114 0.0311243677862793 0.0119678066002453 0.00538546463096104
"упал" 0 0.00271184602138291 0.00942684766214178 0.00208807500365413 0.00498376124461131 0.00158282946595334 0.00347053515652114 0.00259369731552328 0 0.0148100277351428
"хлеб" 0.00198090408462422 0.00271184602138291 0.00314228255404726 0 0.00166125374820377 0.00316565893190668 0.0138821406260845 0.018155881208663 0.0209436615504293 0.00403909847322078
"ходасевич" 0 0.0230506911817547 0 0 0 0 0 0 0 0
"ходят" 0 0.000677961505345726 0.00209485503603151 0.00626422501096239 0.00664501499281508 0.0158282946595334 0 0.00518739463104656 0.0239356132004907 0
"черных" 0.00198090408462422 0 0 0 0.0124594031115283 0.0110798062616734 0 0.00518739463104656 0.00299195165006134 0.00942456310418181
"акимудах" 0 0 0 0 0.0274106868453622 0 0 0 0 0
"большую" 0.00495226021156056 0.00203388451603718 0.00418971007206301 0.00417615000730826 0.00249188062230565 0.00633131786381335 0.00694107031304227 0.00778109194656984 0.008975854950184 0.00538546463096104
"брать" 0.00396180816924844 0.00474573053742009 0.00418971007206301 0.00835230001461653 0.00581438811871319 0.00158282946595334 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00403909847322078
"видом" 0.00495226021156056 0.000677961505345726 0.00628456510809452 0.0104403750182707 0.00747564186691696 0.00633131786381335 0 0.00259369731552328 0 0.00269273231548052
"внимательно" 0.000990452042312111 0.00135592301069145 0.00104742751801575 0.00208807500365413 0.00498376124461131 0.00158282946595334 0.00347053515652114 0.0129684865776164 0.008975854950184 0.0161563938928831
"второе" 0.000990452042312111 0.00677961505345726 0.00314228255404726 0.00626422501096239 0.00415313437050942 0.00316565893190668 0.00347053515652114 0 0.00598390330012267 0.00807819694644155
"г" 0 0.00338980752672863 0.00837942014412603 0 0.00498376124461131 0.00158282946595334 0.0138821406260845 0.0103747892620931 0 0.0067318307887013
"газеты" 0.00693316429618478 0.00338980752672863 0.00209485503603151 0 0.00581438811871319 0.00791414732976669 0.00694107031304227 0.00259369731552328 0.00299195165006134 0.00403909847322078
"генерала" 0 0.00203388451603718 0.0199011228422993 0.00208807500365413 0.00664501499281508 0 0 0 0 0.00269273231548052
"гениально" 0 0.0203388451603718 0 0.00208807500365413 0 0 0 0.00259369731552328 0 0.00134636615774026
"дамы" 0 0.00203388451603718 0.00104742751801575 0.00208807500365413 0.00166125374820377 0.00474848839786001 0.0138821406260845 0.0233432758397095 0.00598390330012267 0.0107709292619221
"двадцатых" 0.00396180816924844 0.0196608836550261 0 0 0 0 0 0 0 0
"движение" 0.00198090408462422 0.00474573053742009 0.00523713759007877 0.00417615000730826 0.00415313437050942 0.00633131786381335 0 0.00518739463104656 0.00299195165006134 0.0067318307887013
"денис" 0 0.00135592301069145 0 0 0.0257494330971584 0 0 0 0 0
"едет" 0.00297135612693633 0.00677961505345726 0.00314228255404726 0.00417615000730826 0.00498376124461131 0.00316565893190668 0 0.00778109194656984 0.00598390330012267 0.00269273231548052
"желания" 0.008914068380809 0.00474573053742009 0.00314228255404726 0.00835230001461653 0.00332250749640754 0.00474848839786001 0.00347053515652114 0.00259369731552328 0 0.00134636615774026
"задумчиво" 0 0.000677961505345726 0.00209485503603151 0.00208807500365413 0.00996752248922262 0.00158282946595334 0.00694107031304227 0 0.0119678066002453 0.0134636615774026
"захотел" 0.00198090408462422 0.00338980752672863 0.0104742751801575 0.00835230001461653 0.00249188062230565 0.00474848839786001 0.00347053515652114 0 0 0.0067318307887013
"зла" 0.008914068380809 0.00677961505345726 0.00523713759007877 0.00626422501096239 0.00415313437050942 0.00158282946595334 0 0 0 0
"знаменитый" 0.00198090408462422 0.0122033070962231 0.00733199262611027 0 0.000830626874101885 0 0.00347053515652114 0 0.00598390330012267 0.00269273231548052
"иду" 0.000990452042312111 0.00203388451603718 0.00628456510809452 0 0.00332250749640754 0 0 0.0233432758397095 0.0239356132004907 0.00269273231548052
"имеют" 0.00297135612693633 0.00542369204276581 0.00523713759007877 0 0.00498376124461131 0.0126626357276267 0.00347053515652114 0 0 0.00269273231548052
"карман" 0.00198090408462422 0.000677961505345726 0.00523713759007877 0.00208807500365413 0.00747564186691696 0.00158282946595334 0 0.0129684865776164 0.0119678066002453 0.0067318307887013
"кафе" 0.000990452042312111 0.000677961505345726 0.00209485503603151 0.0125284500219248 0.00913689561512073 0.01424546519358 0.00694107031304227 0 0 0.00134636615774026
"коля" 0.00594271225387267 0.00203388451603718 0.00314228255404726 0.0146165250255789 0.00498376124461131 0 0.00694107031304227 0 0 0.00807819694644155
"компании" 0.00594271225387267 0 0.00733199262611027 0.0146165250255789 0.00415313437050942 0.00633131786381335 0.00694107031304227 0.00259369731552328 0 0.00134636615774026
"ладонь" 0 0.00135592301069145 0.00314228255404726 0.00626422501096239 0.000830626874101885 0.00158282946595334 0.00347053515652114 0.0129684865776164 0.026927564850552 0.0107709292619221
"лежал" 0.000990452042312111 0.000677961505345726 0.00418971007206301 0.00626422501096239 0.00581438811871319 0 0 0 0.00299195165006134 0.0215418585238441
"лежала" 0.0128758765500574 0.00135592301069145 0.00104742751801575 0.00208807500365413 0.00498376124461131 0.00316565893190668 0.00347053515652114 0 0 0.00942456310418181
"лето" 0.00594271225387267 0.00203388451603718 0.00523713759007877 0.0125284500219248 0.00332250749640754 0.00158282946595334 0.0208232109391268 0 0.00299195165006134 0.00134636615774026
"лице" 0.00495226021156056 0.000677961505345726 0.00523713759007877 0.00417615000730826 0.00581438811871319 0.00633131786381335 0.00347053515652114 0.00778109194656984 0.00299195165006134 0.00538546463096104
"месяцев" 0.00495226021156056 0.00135592301069145 0.00314228255404726 0.00417615000730826 0.000830626874101885 0.00474848839786001 0 0.0103747892620931 0.0119678066002453 0.0121172954196623
"мною" 0.000990452042312111 0.00542369204276581 0 0 0.00581438811871319 0.00158282946595334 0.0138821406260845 0.00778109194656984 0.017951709900368 0.00403909847322078
"мода" 0.000990452042312111 0.000677961505345726 0 0 0.00166125374820377 0.0284909303871601 0 0.0233432758397095 0.00598390330012267 0
"огромное" 0.00693316429618478 0.00949146107484017 0 0 0.000830626874101885 0.00474848839786001 0.00347053515652114 0.00518739463104656 0.00299195165006134 0.00538546463096104
"отцом" 0.0108949724654332 0.00271184602138291 0.00628456510809452 0.00835230001461653 0.00332250749640754 0 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00134636615774026
"очки" 0.00198090408462422 0 0.00209485503603151 0.00208807500365413 0.00747564186691696 0.00949697679572003 0.0104116054695634 0.00518739463104656 0.00598390330012267 0.00807819694644155
"париж" 0.00198090408462422 0.00203388451603718 0.00523713759007877 0.00208807500365413 0.00166125374820377 0.0174111241254867 0.00347053515652114 0.0103747892620931 0.008975854950184 0.00134636615774026
"писали" 0.00990452042312111 0.00949146107484017 0.00104742751801575 0 0.00249188062230565 0.00158282946595334 0.00347053515652114 0.00259369731552328 0 0.00269273231548052
"победы" 0.00297135612693633 0.00135592301069145 0.00314228255404726 0 0.0124594031115283 0.0126626357276267 0 0.00259369731552328 0.00299195165006134 0
"подробно" 0.00594271225387267 0.0128812686015688 0.00209485503603151 0 0.000830626874101885 0.00158282946595334 0 0.00518739463104656 0 0.00269273231548052
"показывает" 0 0.00745757655880299 0.00418971007206301 0 0.00415313437050942 0.00158282946595334 0 0.00259369731552328 0.017951709900368 0.0067318307887013
"полтора" 0.00198090408462422 0.00135592301069145 0.0104742751801575 0.0125284500219248 0.00166125374820377 0.00158282946595334 0.00347053515652114 0.0103747892620931 0.0149597582503067 0
"последняя" 0.00396180816924844 0.00881349956949444 0.00314228255404726 0.00417615000730826 0.00332250749640754 0.00158282946595334 0.00347053515652114 0.00259369731552328 0.00598390330012267 0.00269273231548052
"похожий" 0.00396180816924844 0.00135592301069145 0.00733199262611027 0.0104403750182707 0.00664501499281508 0.00633131786381335 0.0104116054695634 0 0 0
"поцеловал" 0.00594271225387267 0.00135592301069145 0.00209485503603151 0.00208807500365413 0.00415313437050942 0 0 0.00778109194656984 0 0.0188491262083636
"прийти" 0.00693316429618478 0.00813553806414872 0.00104742751801575 0 0.00249188062230565 0.00791414732976669 0.00347053515652114 0.00518739463104656 0.00299195165006134 0.00134636615774026
"прочитал" 0.00297135612693633 0.00474573053742009 0.00418971007206301 0.0104403750182707 0.00581438811871319 0.00474848839786001 0.0138821406260845 0 0 0
"проще" 0.00693316429618478 0.00542369204276581 0.00314228255404726 0.00417615000730826 0.00498376124461131 0.00158282946595334 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00403909847322078
"роли" 0.00297135612693633 0.00406776903207436 0.00418971007206301 0.0125284500219248 0.00415313437050942 0.0110798062616734 0.00347053515652114 0.00259369731552328 0 0
"рыбы" 0 0.00203388451603718 0.00418971007206301 0.0104403750182707 0.00664501499281508 0.0158282946595334 0.00347053515652114 0.00259369731552328 0.00299195165006134 0
"святой" 0 0.00271184602138291 0.00523713759007877 0.00208807500365413 0.00830626874101885 0.0126626357276267 0 0 0.0119678066002453 0.00134636615774026
"союза" 0.00693316429618478 0.00135592301069145 0.00104742751801575 0.00417615000730826 0.00664501499281508 0.00791414732976669 0.00347053515652114 0.00518739463104656 0 0.0067318307887013
"способен" 0.00396180816924844 0.00338980752672863 0.00104742751801575 0.00417615000730826 0.000830626874101885 0.00316565893190668 0.0104116054695634 0.0155621838931397 0 0.0121172954196623
"справа" 0.000990452042312111 0.000677961505345726 0.00837942014412603 0.00417615000730826 0.00249188062230565 0.00158282946595334 0 0 0.0418873231008587 0.00403909847322078
"схватил" 0.000990452042312111 0.00135592301069145 0.00209485503603151 0.00417615000730826 0.00332250749640754 0.00158282946595334 0 0.00518739463104656 0 0.0255809569970649
"требует" 0.000990452042312111 0.00271184602138291 0.00628456510809452 0 0.00747564186691696 0.00791414732976669 0.0104116054695634 0.00518739463104656 0.00299195165006134 0.00269273231548052
"удовольствие" 0.00198090408462422 0.00135592301069145 0.00209485503603151 0.00417615000730826 0.00830626874101885 0.00791414732976669 0.0104116054695634 0.00778109194656984 0.00598390330012267 0.00269273231548052
"уровне" 0.00396180816924844 0.00745757655880299 0.00209485503603151 0.00208807500365413 0.00581438811871319 0.00474848839786001 0.00347053515652114 0.00518739463104656 0 0.00269273231548052
"ходит" 0.00396180816924844 0.00474573053742009 0.00523713759007877 0 0.00581438811871319 0.00316565893190668 0.00694107031304227 0.00259369731552328 0.0119678066002453 0.00134636615774026
"хозяин" 0.00198090408462422 0.00135592301069145 0.00418971007206301 0.00626422501096239 0.00249188062230565 0.00474848839786001 0.0173526757826057 0.00518739463104656 0.00598390330012267 0.00942456310418181
"христа" 0 0.00745757655880299 0.00523713759007877 0.00626422501096239 0.00664501499281508 0.00474848839786001 0 0.00518739463104656 0.00299195165006134 0
"черного" 0.00396180816924844 0 0 0 0.00249188062230565 0.00474848839786001 0.0138821406260845 0.0103747892620931 0.017951709900368 0.0121172954196623
"шаг" 0.00495226021156056 0.00474573053742009 0 0 0.00332250749640754 0.00791414732976669 0 0.0129684865776164 0.00598390330012267 0.0067318307887013
"явился" 0.008914068380809 0.000677961505345726 0.00733199262611027 0.0167046000292331 0.00249188062230565 0.00158282946595334 0.0104116054695634 0 0.00299195165006134 0
"ад" 0.00495226021156056 0.00271184602138291 0.00837942014412603 0.00417615000730826 0.00664501499281508 0.00316565893190668 0 0.00518739463104656 0.00299195165006134 0
"бай" 0 0 0 0.00208807500365413 0 0 0 0 0.00598390330012267 0.0390446185744675
"богом" 0 0.00542369204276581 0.00837942014412603 0.00417615000730826 0.00498376124461131 0.00316565893190668 0 0 0.008975854950184 0.00403909847322078
"болезни" 0.00396180816924844 0.00745757655880299 0.00418971007206301 0.00835230001461653 0.00415313437050942 0.00316565893190668 0 0 0.00299195165006134 0.00134636615774026
"большом" 0.00198090408462422 0.00338980752672863 0.00209485503603151 0.00417615000730826 0.00332250749640754 0.00474848839786001 0.0173526757826057 0.00778109194656984 0 0.00807819694644155
"бред" 0.00693316429618478 0.00474573053742009 0.00209485503603151 0.00626422501096239 0.00415313437050942 0.00633131786381335 0 0 0 0.00538546463096104
"будете" 0.00396180816924844 0.00135592301069145 0.00523713759007877 0.00835230001461653 0.00498376124461131 0.00316565893190668 0.00347053515652114 0.00518739463104656 0.00299195165006134 0.0067318307887013
"бывший" 0.00297135612693633 0.00406776903207436 0.00209485503603151 0.00626422501096239 0.00913689561512073 0.00316565893190668 0.00694107031304227 0 0.00299195165006134 0.00269273231548052
"вздохнул" 0.00495226021156056 0 0.00628456510809452 0.00208807500365413 0.00166125374820377 0.00316565893190668 0.00347053515652114 0.00259369731552328 0 0.0188491262083636
"волк" 0.00198090408462422 0.00203388451603718 0.0230434053963466 0 0.00166125374820377 0 0 0.00259369731552328 0.00598390330012267 0
"вперёд" 0 0.00881349956949444 0.0104742751801575 0.0187926750328872 0 0 0 0 0 0
"границы" 0.00396180816924844 0.00542369204276581 0.00209485503603151 0.00208807500365413 0.00415313437050942 0.0110798062616734 0.0104116054695634 0.00518739463104656 0 0
"двадцати" 0.00495226021156056 0.00271184602138291 0.00733199262611027 0.00417615000730826 0.00747564186691696 0.00633131786381335 0 0 0.00299195165006134 0
"дорога" 0.00396180816924844 0.00135592301069145 0.00314228255404726 0.00417615000730826 0.00166125374820377 0.00633131786381335 0 0.00778109194656984 0.0299195165006133 0.00269273231548052
"дорогие" 0.000990452042312111 0.00610165354811154 0.00314228255404726 0.00208807500365413 0.00498376124461131 0.00316565893190668 0.00347053515652114 0.0103747892620931 0.00299195165006134 0.00538546463096104
"ждут" 0.00594271225387267 0.00135592301069145 0.00418971007206301 0.00208807500365413 0.000830626874101885 0.00316565893190668 0 0.00778109194656984 0.026927564850552 0.00538546463096104
"задача" 0.00594271225387267 0.0108473840855316 0.00104742751801575 0.00417615000730826 0.00166125374820377 0.00633131786381335 0 0 0 0.00134636615774026
"звали" 0.00792361633849689 0 0.00733199262611027 0.00835230001461653 0.00498376124461131 0.00158282946595334 0.00347053515652114 0.00259369731552328 0 0.00538546463096104
"идею" 0.00297135612693633 0.00474573053742009 0.00314228255404726 0 0.00581438811871319 0.0126626357276267 0.00347053515652114 0.00518739463104656 0 0.00134636615774026
"интеллигенция" 0.000990452042312111 0.00406776903207436 0 0.00417615000730826 0.00415313437050942 0.01424546519358 0.0208232109391268 0 0.00598390330012267 0.00134636615774026
"каждое" 0.00198090408462422 0.00271184602138291 0 0.00835230001461653 0.00249188062230565 0 0.0173526757826057 0.0129684865776164 0.00598390330012267 0.00942456310418181
"каждому" 0.000990452042312111 0.00271184602138291 0.00418971007206301 0.00208807500365413 0.00332250749640754 0.00791414732976669 0.0104116054695634 0.00778109194656984 0.008975854950184 0.00538546463096104
"красивая" 0.00594271225387267 0.00271184602138291 0.00209485503603151 0.00626422501096239 0.00249188062230565 0.0110798062616734 0 0.00778109194656984 0 0.00538546463096104
"ледяной" 0.00297135612693633 0.00203388451603718 0.00314228255404726 0 0.00498376124461131 0 0 0.00778109194656984 0.008975854950184 0.0148100277351428
"лю" 0 0 0 0 0.0249188062230565 0 0 0 0 0.00269273231548052
"медведь" 0 0.00203388451603718 0.0240908329143623 0 0 0 0.00347053515652114 0.00259369731552328 0.00598390330012267 0.00269273231548052
"молчал" 0.00594271225387267 0.00271184602138291 0.00837942014412603 0 0.00498376124461131 0.00158282946595334 0 0.00778109194656984 0.00299195165006134 0.00403909847322078
"мороз" 0.000990452042312111 0.000677961505345726 0.00418971007206301 0 0.00166125374820377 0.00316565893190668 0.0485874921912959 0.00778109194656984 0.008975854950184 0.00269273231548052
"настоящая" 0.00792361633849689 0.00949146107484017 0.00209485503603151 0.00626422501096239 0 0.00474848839786001 0 0 0 0.00269273231548052
"невольно" 0 0.000677961505345726 0.00523713759007877 0.00208807500365413 0.00996752248922262 0.0174111241254867 0.00694107031304227 0 0 0
"ненависть" 0.00198090408462422 0.0115253455908773 0.00104742751801575 0.00208807500365413 0.00498376124461131 0.00316565893190668 0 0 0.00598390330012267 0.00134636615774026
"непременно" 0.0158472326769938 0.000677961505345726 0.00418971007206301 0.00208807500365413 0.000830626874101885 0 0.00347053515652114 0.00778109194656984 0 0.0067318307887013
"никитин" 0.0297135612693633 0.00135592301069145 0 0 0 0 0 0 0 0
"носом" 0.00297135612693633 0 0.00104742751801575 0.00208807500365413 0.00249188062230565 0 0.00694107031304227 0.00778109194656984 0.0119678066002453 0.0201954923661039
"ночам" 0.00297135612693633 0.000677961505345726 0.00314228255404726 0.00626422501096239 0.0107981493633245 0.00474848839786001 0.00347053515652114 0.00778109194656984 0.00598390330012267 0
"открывает" 0 0.00203388451603718 0.00209485503603151 0.00208807500365413 0.00332250749640754 0.00158282946595334 0.00694107031304227 0.0207495785241862 0.0119678066002453 0.00942456310418181
"перестал" 0.00396180816924844 0.00474573053742009 0.00209485503603151 0.0104403750182707 0.00332250749640754 0.00633131786381335 0.00694107031304227 0.00259369731552328 0.00299195165006134 0.00269273231548052
"песню" 0.00495226021156056 0.0115253455908773 0.00209485503603151 0.00208807500365413 0.000830626874101885 0.00633131786381335 0 0 0.00598390330012267 0
"песня" 0.00297135612693633 0.0101694225801859 0.00209485503603151 0.00417615000730826 0.000830626874101885 0 0.00694107031304227 0 0.017951709900368 0.00134636615774026
"получится" 0.00792361633849689 0.00542369204276581 0.00104742751801575 0 0.00249188062230565 0.00791414732976669 0.0173526757826057 0 0.00598390330012267 0
"помнил" 0.0227803969731786 0.000677961505345726 0.00314228255404726 0.00835230001461653 0.000830626874101885 0 0 0 0 0
"понимая" 0.0108949724654332 0.00135592301069145 0.00628456510809452 0.00208807500365413 0.00249188062230565 0.00633131786381335 0 0.00259369731552328 0 0.00538546463096104
"похожи" 0.000990452042312111 0.00610165354811154 0.00104742751801575 0 0.00913689561512073 0.0126626357276267 0 0 0 0.00269273231548052
"прошел" 0.00792361633849689 0 0 0 0.00415313437050942 0.00158282946595334 0.00347053515652114 0.00778109194656984 0.00598390330012267 0.0161563938928831
"прошли" 0.00198090408462422 0.00406776903207436 0.00314228255404726 0.00208807500365413 0.00747564186691696 0 0.00694107031304227 0 0.00299195165006134 0.0107709292619221
"прошлое" 0.00495226021156056 0.00542369204276581 0.00209485503603151 0.00417615000730826 0.00166125374820377 0.0126626357276267 0.00694107031304227 0.00518739463104656 0 0.00134636615774026
"разговаривать" 0.00990452042312111 0.00338980752672863 0.00104742751801575 0.00835230001461653 0.00332250749640754 0.00633131786381335 0.0104116054695634 0 0 0.00134636615774026
"рассказывал" 0.0128758765500574 0.00338980752672863 0.00523713759007877 0.00417615000730826 0.000830626874101885 0.00158282946595334 0.00347053515652114 0.00259369731552328 0 0.00403909847322078
"российской" 0.00198090408462422 0.00610165354811154 0 0 0.00249188062230565 0.0189939535914401 0 0 0.017951709900368 0
"самолет" 0.00198090408462422 0 0 0 0.00332250749640754 0.00949697679572003 0.00347053515652114 0.018155881208663 0.0209436615504293 0.0067318307887013
"свинья" 0.000990452042312111 0.0108473840855316 0.00104742751801575 0 0.000830626874101885 0.00158282946595334 0.00347053515652114 0.0129684865776164 0 0.00807819694644155
"свободу" 0.00198090408462422 0.00135592301069145 0.00314228255404726 0.0146165250255789 0.00498376124461131 0.00633131786381335 0.00694107031304227 0.00259369731552328 0.00598390330012267 0.00403909847322078
"слева" 0.00198090408462422 0.000677961505345726 0.00733199262611027 0.00626422501096239 0.00415313437050942 0.00158282946595334 0 0.00259369731552328 0.017951709900368 0.00807819694644155
"ставит" 0 0.00542369204276581 0 0.00208807500365413 0.00166125374820377 0.00949697679572003 0.00347053515652114 0.00778109194656984 0.0119678066002453 0.00942456310418181
"такси" 0 0.000677961505345726 0.00314228255404726 0 0.00747564186691696 0.0126626357276267 0.00694107031304227 0.0155621838931397 0 0.00403909847322078
"третьем" 0.0118854245077453 0.00406776903207436 0.00209485503603151 0.00626422501096239 0.000830626874101885 0 0.00347053515652114 0 0.00598390330012267 0.0067318307887013
"убивать" 0 0.00474573053742009 0.00209485503603151 0.0229688250401954 0.00249188062230565 0.00316565893190668 0.00694107031304227 0.00259369731552328 0 0.00538546463096104
"умный" 0.00396180816924844 0.00474573053742009 0.00209485503603151 0.00208807500365413 0.00166125374820377 0.00316565893190668 0.00347053515652114 0.0129684865776164 0.008975854950184 0.0067318307887013
"фильма" 0.000990452042312111 0.00677961505345726 0.00209485503603151 0.0146165250255789 0.00166125374820377 0.00474848839786001 0.00694107031304227 0 0.008975854950184 0.00269273231548052
"человечество" 0.00297135612693633 0.00813553806414872 0.00209485503603151 0 0.00498376124461131 0 0.0138821406260845 0.0103747892620931 0 0.00134636615774026
"чиф" 0 0 0 0.0668184001169322 0 0 0 0 0 0
"бабушка" 0 0.000677961505345726 0.00523713759007877 0.0187926750328872 0.00913689561512073 0.00474848839786001 0.00347053515652114 0.00259369731552328 0 0
"бежать" 0.00693316429618478 0.000677961505345726 0.00314228255404726 0.00626422501096239 0.00332250749640754 0.00474848839786001 0.0104116054695634 0.0129684865776164 0.00299195165006134 0.00134636615774026
"бежит" 0.00198090408462422 0.00135592301069145 0.0104742751801575 0.00208807500365413 0.00498376124461131 0.00474848839786001 0.00694107031304227 0.00778109194656984 0.00299195165006134 0.00134636615774026
"безопасности" 0.00198090408462422 0.00135592301069145 0.00314228255404726 0.00208807500365413 0.000830626874101885 0 0.0104116054695634 0.0363117624173259 0.0119678066002453 0.00134636615774026
"белая" 0.00495226021156056 0.000677961505345726 0.00418971007206301 0.00417615000730826 0 0 0 0.0129684865776164 0.0119678066002453 0.0134636615774026
"бить" 0.00297135612693633 0.000677961505345726 0.00418971007206301 0 0.00498376124461131 0.00791414732976669 0 0.00518739463104656 0.00299195165006134 0.0121172954196623
"бочвар" 0 0 0 0 0 0 0 0 0 0.041737350889948
"будучи" 0.000990452042312111 0.00203388451603718 0.00418971007206301 0.00835230001461653 0.00332250749640754 0.0174111241254867 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00134636615774026
"вернуть" 0.00495226021156056 0.00474573053742009 0.012569130216189 0 0.00415313437050942 0.00158282946595334 0 0.00259369731552328 0 0
"веру" 0.00297135612693633 0.00474573053742009 0.00418971007206301 0.00417615000730826 0.00747564186691696 0 0.00694107031304227 0 0.0119678066002453 0
"видела" 0.0128758765500574 0.00271184602138291 0.00104742751801575 0.00417615000730826 0.00498376124461131 0 0 0.00259369731552328 0.00598390330012267 0.00269273231548052
"воде" 0 0.00203388451603718 0.00314228255404726 0.00417615000730826 0.000830626874101885 0.00633131786381335 0.0104116054695634 0.0103747892620931 0.008975854950184 0.0107709292619221
"вспомните" 0 0.0142371916122603 0.00418971007206301 0 0.000830626874101885 0.00158282946595334 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00134636615774026
"вспомнить" 0.00396180816924844 0.00745757655880299 0.00209485503603151 0.00417615000730826 0.000830626874101885 0.00316565893190668 0.0242937460956479 0 0.00598390330012267 0
"встречи" 0.00594271225387267 0.00135592301069145 0.00209485503603151 0.0104403750182707 0.00830626874101885 0.00474848839786001 0.0104116054695634 0 0 0
"галич" 0 0.0203388451603718 0 0 0 0 0.00347053515652114 0 0 0
"гостиной" 0.000990452042312111 0 0.00523713759007877 0.00208807500365413 0.00166125374820377 0 0 0.00518739463104656 0.00598390330012267 0.0242345908393247
"готова" 0.00396180816924844 0.000677961505345726 0 0.00208807500365413 0.00913689561512073 0.00791414732976669 0 0.00778109194656984 0.00598390330012267 0.00538546463096104
"детьми" 0.00198090408462422 0.00338980752672863 0.00523713759007877 0.00208807500365413 0.00581438811871319 0.00158282946595334 0.00694107031304227 0.00259369731552328 0.00299195165006134 0.00807819694644155
"думаете" 0.00297135612693633 0.00745757655880299 0.00209485503603151 0.00626422501096239 0.00581438811871319 0.00158282946595334 0 0 0.008975854950184 0.00134636615774026
"ел" 0.00396180816924844 0.00271184602138291 0.00104742751801575 0.0125284500219248 0.00581438811871319 0.00158282946595334 0.00347053515652114 0.00518739463104656 0.00598390330012267 0.00403909847322078
"звук" 0.000990452042312111 0.00271184602138291 0 0.00208807500365413 0.00415313437050942 0 0.00694107031304227 0.0285306704707561 0.00598390330012267 0.0067318307887013
"золя" 0 0.0210168066657175 0 0 0 0 0 0 0 0
"игорь" 0.00198090408462422 0.00474573053742009 0.00104742751801575 0.0292330500511578 0.00166125374820377 0 0.0138821406260845 0 0.00299195165006134 0
"игру" 0.00594271225387267 0.00338980752672863 0.00209485503603151 0.00208807500365413 0.00581438811871319 0.00791414732976669 0 0.0129684865776164 0 0
"института" 0.0188185888039301 0.00135592301069145 0.00837942014412603 0 0 0.00158282946595334 0.00347053515652114 0 0 0
"клиент" 0.000990452042312111 0 0.00209485503603151 0.00626422501096239 0 0 0 0.064842432888082 0 0
"кот" 0.000990452042312111 0.000677961505345726 0 0 0 0.0364050777169268 0 0.0129684865776164 0 0.00134636615774026
"крайне" 0.00297135612693633 0.00474573053742009 0 0.00417615000730826 0 0.00474848839786001 0.0312348164086902 0.00518739463104656 0.00299195165006134 0.00538546463096104
"кремле" 0.000990452042312111 0.000677961505345726 0.00104742751801575 0 0.0116287762374264 0.0110798062616734 0.00347053515652114 0 0.00598390330012267 0.00538546463096104
"купить" 0.00198090408462422 0.00135592301069145 0.00314228255404726 0.00835230001461653 0.00415313437050942 0.0174111241254867 0 0.00259369731552328 0.00598390330012267 0.00134636615774026
